ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
208190_s_at	7.55e-07	2.21e-07	-5.560423	6.062411	-0.8507151	LSR	lipolysis stimulated lipoprotein receptor	LSR	lipolysis stimulated lipoprotein receptor	FALSE
202245_at	2.87e-12	3.23e-13	8.379881	19.305794	0.8997248	LSS	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)	LSS	lanosterol synthase	FALSE
214574_x_at	1.75e-07	4.57e-08	5.914014	7.60147	0.9835057	LST1	leukocyte specific transcript 1	LST1	leukocyte specific transcript 1	FALSE
207339_s_at	0.0784	0.0565	-1.929482	-5.672127	-0.3021384	LTB	lymphotoxin beta	LTB	lymphotoxin beta	FALSE
236172_at	0.186	0.147	1.462846	-6.446593	0.1883006	LTB4R	leukotriene B4 receptor	LTB4R	leukotriene B4 receptor	FALSE
220130_x_at	2.22e-06	7.01e-07	-5.293463	4.933907	-0.5461488	LTB4R2	leukotriene B4 receptor 2	LTB4R2	leukotriene B4 receptor 2	FALSE
202728_s_at	0.115	0.086	-1.733812	-6.021351	-0.3061854	LTBP1	latent transforming growth factor beta binding protein 1	LTBP1	latent transforming growth factor beta binding protein 1	FALSE
223690_at	8.42e-12	1.03e-12	8.148151	18.157515	1.6406128	LTBP2	latent transforming growth factor beta binding protein 2	LTBP2	latent transforming growth factor beta binding protein 2	FALSE
219922_s_at	6.03e-06	2.05e-06	5.039174	3.888388	0.7153474	LTBP3	latent transforming growth factor beta binding protein 3	LTBP3	latent transforming growth factor beta binding protein 3	FALSE
204442_x_at	1.55e-36	2.63e-39	21.39365	79.066181	2.4987917	LTBP4	latent transforming growth factor beta binding protein 4	LTBP4	latent transforming growth factor beta binding protein 4	FALSE
203005_at	0.00818	0.00482	-2.882198	-3.493852	-0.3873041	LTBR	lymphotoxin beta receptor	LTBR	lymphotoxin beta receptor	FALSE
202018_s_at	0.648	0.598	-0.528809	-7.372105	-0.3024045	LTF	lactotransferrin	LTF	lactotransferrin	FALSE
217184_s_at	0.000104	4.36e-05	4.273876	0.938586	0.4797505	LTK	leukocyte receptor tyrosine kinase	LTK	leukocyte receptor tyrosine kinase	FALSE
215596_s_at	0.00351	0.00192	-3.185253	-2.645752	-0.2562418	LTN1	listerin E3 ubiquitin protein ligase 1	LTN1	listerin E3 ubiquitin protein ligase 1	FALSE
225748_at	0.00108	0.000542	-3.573511	-1.459473	-0.3503913	LTV1	LTV1 ribosome biogenesis factor	LTV1	LTV1 ribosome biogenesis factor	FALSE
1557067_s_at	6.29e-10	1.07e-10	7.204991	13.563849	0.7362649	LUC7L	LUC7 like	LUC7L	LUC7 like	FALSE
226758_at	9.92e-08	2.49e-08	-6.048279	8.19803	-0.4821518	LUC7L2	LUC7 like 2, pre-mRNA splicing factor	LUC7L2	LUC7 like 2, pre-mRNA splicing factor	FALSE
208835_s_at	6.32e-07	1.82e-07	5.603807	6.248621	0.554107	LUC7L3	LUC7 like 3 pre-mRNA splicing factor	LUC7L3	LUC7 like 3 pre-mRNA splicing factor	FALSE
201744_s_at	0.952	0.942	0.07267	-7.510042	0.0074549	LUM	lumican	LUM	lumican	FALSE
235214_at	0.0675	0.0478	-2.003787	-5.530423	-0.1190651	LURAP1	leucine rich adaptor protein 1	LURAP1	leucine rich adaptor protein 1	FALSE
227443_at	9.41e-10	1.65e-10	7.115635	13.137098	1.0696102	LURAP1L	leucine rich adaptor protein 1 like	LURAP1L	leucine rich adaptor protein 1 like	FALSE
1558173_a_at	0.0555	0.0386	2.095737	-5.348241	0.23957	LUZP1	leucine zipper protein 1	LUZP1	leucine zipper protein 1	FALSE
218729_at	0.306	0.256	-1.142975	-6.859196	-0.159587	LXN	latexin	LXN	latexin	FALSE
206276_at	3.87e-05	1.51e-05	-4.547117	1.955476	-1.8873418	LY6D	lymphocyte antigen 6 complex, locus D	LY6D	lymphocyte antigen 6 family member D	FALSE
202145_at	0.821	0.788	-0.270067	-7.475992	-0.0462438	LY6E	lymphocyte antigen 6 complex, locus E	LY6E	lymphocyte antigen 6 family member E	FALSE
219860_at	3.34e-07	9.18e-08	5.75865	6.919319	0.76768	LY6G5C	lymphocyte antigen 6 complex, locus G5C	LY6G5C	lymphocyte antigen 6 family member G5C	FALSE
207114_at	0.155	0.12	-1.568509	-6.28893	-0.1331361	LY6G6C	lymphocyte antigen 6 complex, locus G6C	LY6G6C	lymphocyte antigen 6 family member G6C	FALSE
223687_s_at	1.23e-07	3.13e-08	-5.99771	7.972599	-2.2928655	LY6K	lymphocyte antigen 6 complex, locus K	LY6K	lymphocyte antigen 6 family member K	FALSE
205668_at	0.217	0.175	1.367169	-6.580258	0.3299246	LY75	lymphocyte antigen 75	LY75	lymphocyte antigen 75	FALSE
203799_at	1.45e-12	1.55e-13	8.526619	20.035881	1.9423292	LY75-CD302///CD302///LY75	LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75	CD302	CD302 molecule	FALSE
205859_at	3.99e-08	9.36e-09	6.261496	9.158013	1.0942498	LY86	lymphocyte antigen 86	LY86	lymphocyte antigen 86	FALSE
231124_x_at	0.0878	0.0639	1.87354	-5.775528	0.285403	LY9	lymphocyte antigen 9	LY9	lymphocyte antigen 9	FALSE
206584_at	0.0023	0.00122	-3.328228	-2.221577	-0.5718417	LY96	lymphocyte antigen 96	LY96	lymphocyte antigen 96	FALSE
223413_s_at	0.0237	0.0152	-2.468643	-4.533671	-0.2568875	LYAR	Ly1 antibody reactive	LYAR	Ly1 antibody reactive	FALSE
236706_at	0.175	0.137	-1.500197	-6.392061	-0.1322868	LYG1	lysozyme g1	LYG1	lysozyme g1	FALSE
210044_s_at	8.69e-15	6.14e-16	9.620161	25.524435	0.7641739	LYL1	LYL1, basic helix-loop-helix family member	LYL1	LYL1 basic helix-loop-helix family member	FALSE
210754_s_at	0.0273	0.0178	2.408479	-4.673168	0.3289511	LYN	LYN proto-oncogene, Src family tyrosine kinase	LYN	LYN proto-oncogene, Src family tyrosine kinase	FALSE
226305_at	8.07e-09	1.68e-09	6.629816	10.849715	0.7398752	LYNX1	Ly6/neurotoxin 1	LYNX1	Ly6/neurotoxin 1	FALSE
212909_at	2.31e-11	3.05e-12	-7.929791	17.081523	-1.4108041	LYPD1	LY6/PLAUR domain containing 1	LYPD1	LY6/PLAUR domain containing 1	FALSE
204952_at	7.59e-08	1.86e-08	-6.11202	8.483428	-2.055662	LYPD3	LY6/PLAUR domain containing 3	LYPD3	LY6/PLAUR domain containing 3	FALSE
236039_at	3.6e-07	9.94e-08	-5.740867	6.841818	-0.5408312	LYPD5	LY6/PLAUR domain containing 5	LYPD5	LY6/PLAUR domain containing 5	FALSE
227764_at	0.0023	0.00122	-3.327548	-2.223632	-0.5954639	LYPD6	LY6/PLAUR domain containing 6	LYPD6	LY6/PLAUR domain containing 6	FALSE
228360_at	0.000393	0.000183	-3.885499	-0.430208	-0.8627015	LYPD6B	LY6/PLAUR domain containing 6B	LYPD6B	LY6/PLAUR domain containing 6B	FALSE
212449_s_at	3.77e-19	1.21e-20	-11.766086	36.310882	-1.1600108	LYPLA1	lysophospholipase I	LYPLA1	lysophospholipase 1	FALSE
202292_x_at	2.31e-12	2.56e-13	-8.426308	19.53656	-0.4965074	LYPLA2	lysophospholipase II	LYPLA2	lysophospholipase 2	FALSE
226851_at	0.000352	0.000162	-3.918176	-0.318682	-0.4792185	LYPLAL1	lysophospholipase like 1	LYPLAL1	lysophospholipase like 1	FALSE
203897_at	0.147	0.113	1.597513	-6.24382	0.1614533	LYRM1	LYR motif containing 1	LYRM1	LYR motif containing 1	FALSE
227797_x_at	0.000115	4.88e-05	-4.244136	0.830514	-0.2241867	LYRM2	LYR motif containing 2	LYRM2	LYR motif containing 2	FALSE
218561_s_at	1.19e-09	2.11e-10	-7.063899	12.890816	-0.6667984	LYRM4	LYR motif containing 4	LYRM4	LYR motif containing 4	FALSE
231640_at	0.715	0.67	-0.427403	-7.420813	-0.0619347	LYRM5	LYR motif containing 5	LYRM5	LYR motif containing 5	TRUE
228841_at	6.13e-09	1.25e-09	6.692203	11.140104	0.5303262	LYRM7	LYR motif containing 7	LYRM7	LYR motif containing 7	FALSE
213195_at	5.29e-08	1.27e-08	6.195755	8.860428	0.4999843	LYRM9	LYR motif containing 9	LYRM9	LYR motif containing 9	FALSE
232283_at	0.0162	0.0101	-2.622771	-4.162485	-0.5486828	LYSMD1	LysM domain containing 1	LYSMD1	LysM domain containing 1	FALSE
226748_at	0.0618	0.0434	2.045408	-5.44889	0.1951742	LYSMD2	LysM domain containing 2	LYSMD2	LysM domain containing 2	FALSE
226321_at	0.157	0.121	1.564032	-6.295823	0.215697	LYSMD3	LysM domain containing 3	LYSMD3	LysM domain containing 3	FALSE
228954_at	0.113	0.0842	1.743908	-6.00419	0.2372091	LYSMD4	LysM domain containing 4	LYSMD4	LysM domain containing 4	FALSE
210943_s_at	8.83e-12	1.08e-12	8.13816	18.108147	0.9643553	LYST	lysosomal trafficking regulator	LYST	lysosomal trafficking regulator	FALSE
220037_s_at	1.06e-24	1.36e-26	14.578951	49.956718	2.614931	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1	FALSE
1555745_a_at	0.000392	0.000182	3.886383	-0.427198	0.9454185	LYZ	lysozyme	LYZ	lysozyme	FALSE
226087_at	1.09e-08	2.32e-09	-6.560641	10.528982	-0.8598496	LZIC	leucine zipper and CTNNBIP1 domain containing	LZIC	leucine zipper and CTNNBIP1 domain containing	FALSE
218437_s_at	5.12e-06	1.72e-06	5.081138	4.058848	0.7834403	LZTFL1	leucine zipper transcription factor like 1	LZTFL1	leucine zipper transcription factor like 1	FALSE
203412_at	0.0043	0.0024	3.114713	-2.849427	0.1944841	LZTR1	leucine zipper like transcription regulator 1	LZTR1	leucine zipper like post translational regulator 1	FALSE
47550_at	0.0922	0.0674	-1.848655	-5.820613	-0.2884037	LZTS1	leucine zipper tumor suppressor 1	LZTS1	leucine zipper tumor suppressor 1	FALSE
224473_x_at	0.0329	0.0218	2.329474	-4.85168	0.1532527	LZTS2	leucine zipper tumor suppressor 2	LZTS2	leucine zipper tumor suppressor 2	FALSE
204447_at	0.109	0.0814	-1.760275	-5.976168	-0.2595319	LZTS3	leucine zipper tumor suppressor family member 3	LZTS3	leucine zipper tumor suppressor family member 3	FALSE
200900_s_at	0.515	0.46	0.741233	-7.236831	0.0641021	M6PR	mannose-6-phosphate receptor, cation dependent	M6PR	mannose-6-phosphate receptor, cation dependent	FALSE
236222_at	1.21e-15	7.12e-17	10.044949	27.667491	1.1725765	MAATS1	MYCBP associated and testis expressed 1	CFAP91	cilia and flagella associated protein 91	FALSE
232151_at	0.199	0.158	1.422695	-6.503743	0.4834632	MACC1	metastasis associated in colon cancer 1	MACC1	MET transcriptional regulator MACC1	FALSE
208634_s_at	2.71e-27	2.25e-29	15.960098	56.333262	1.4988614	MACF1	microtubule-actin crosslinking factor 1	MACF1	microtubule actin crosslinking factor 1	FALSE
219188_s_at	0.842	0.812	0.238212	-7.484139	0.043829	MACROD1	MACRO domain containing 1	MACROD1	mono-ADP ribosylhydrolase 1	FALSE
235278_at	4.37e-07	1.23e-07	5.693299	6.635108	2.4038204	MACROD2	MACRO domain containing 2	MACROD2	mono-ADP ribosylhydrolase 2	FALSE
204857_at	0.234	0.189	-1.321018	-6.641619	-0.165649	MAD1L1	MAD1 mitotic arrest deficient like 1	MAD1L1	mitotic arrest deficient 1 like 1	FALSE
203362_s_at	1.69e-17	7.24e-19	-10.951039	32.232733	-3.2371799	MAD2L1	MAD2 mitotic arrest deficient-like 1 (yeast)	MAD2L1	mitotic arrest deficient 2 like 1	FALSE
203094_at	6.24e-06	2.13e-06	-5.030565	3.85352	-0.4882936	MAD2L1BP	MAD2L1 binding protein	MAD2L1BP	MAD2L1 binding protein	FALSE
223234_at	1.64e-06	5.06e-07	-5.369355	5.251613	-0.751348	MAD2L2	MAD2 mitotic arrest deficient-like 2 (yeast)	MAD2L2	mitotic arrest deficient 2 like 2	FALSE
208037_s_at	0.83	0.798	-0.256757	-7.47952	-0.0174531	MADCAM1	mucosal vascular addressin cell adhesion molecule 1	MADCAM1	mucosal vascular addressin cell adhesion molecule 1	FALSE
210252_s_at	0.00241	0.00128	3.312381	-2.269333	0.2179963	MADD	MAP kinase activating death domain	MADD	MAP kinase activating death domain	FALSE
207922_s_at	0.024	0.0155	2.462841	-4.547257	0.2361958	MAEA	macrophage erythroblast attacher	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase	FALSE
209348_s_at	0.0763	0.0548	1.943206	-5.646329	0.3814304	MAF	MAF bZIP transcription factor	MAF	MAF bZIP transcription factor	FALSE
222998_at	0.0168	0.0105	2.606979	-4.201421	0.2527817	MAF1	MAF1 homolog, negative regulator of RNA polymerase III	MAF1	MAF1 homolog, negative regulator of RNA polymerase III	FALSE
222670_s_at	0.487	0.432	0.78929	-7.200014	0.1145952	MAFB	MAF bZIP transcription factor B	MAFB	MAF bZIP transcription factor B	FALSE
36711_at	2.5e-07	6.72e-08	5.828574	7.22522	1.0834894	MAFF	MAF bZIP transcription factor F	MAFF	MAF bZIP transcription factor F	FALSE
224466_s_at	0.000621	0.000298	-3.746741	-0.89602	-0.2919923	MAFG	MAF bZIP transcription factor G	MAFG	MAF bZIP transcription factor G	FALSE
1559352_a_at	6.59e-12	7.89e-13	-8.201127	18.419477	-0.5919669	MAFG-AS1	MAFG antisense RNA 1 (head to head)	MILIP	MYC inducible lncRNA inactivating p53	FALSE
226206_at	0.00161	0.000833	3.444817	-1.86466	0.5769211	MAFK	MAF bZIP transcription factor K	MAFK	MAF bZIP transcription factor K	FALSE
207325_x_at	0.00061	0.000293	-3.752382	-0.877329	-1.1537883	MAGEA1	MAGE family member A1	MAGEA1	MAGE family member A1	FALSE
210295_at	0.00242	0.00129	-3.311187	-2.272923	-0.5983506	MAGEA10	MAGE family member A10	MAGEA10	MAGE family member A10	FALSE
214642_x_at	0.000176	7.73e-05	-4.121364	0.389982	-1.4126693	MAGEA10-MAGEA5///MAGEA5	MAGEA10-MAGEA5 readthrough///MAGE family member A5	MAGEA5P	MAGE family member A5, pseudogene	FALSE
210503_at	0.0025	0.00134	-3.299583	-2.307766	-1.3268086	MAGEA11	MAGE family member A11	MAGEA11	MAGE family member A11	FALSE
210467_x_at	0.00132	0.00067	-3.510582	-1.659054	-1.8447929	MAGEA12	MAGE family member A12	MAGEA12	MAGE family member A12	FALSE
214254_at	0.0212	0.0135	-2.514769	-4.424661	-1.1809418	MAGEA4	MAGE family member A4	MAGEA4	MAGE family member A4	FALSE
209014_at	4.45e-17	2.06e-18	-10.744528	31.194214	-0.9277345	MAGED1	MAGE family member D1	MAGED1	MAGE family member D1	FALSE
208682_s_at	0.267	0.22	1.23404	-6.751722	0.1302661	MAGED2	MAGE family member D2	MAGED2	MAGE family member D2	FALSE
229286_at	6.25e-05	2.53e-05	-4.415507	1.460364	-0.3211096	MAGEE1	MAGE family member E1	MAGEE1	MAGE family member E1	FALSE
218176_at	2.53e-10	4.01e-11	-7.406638	14.532969	-0.7104059	MAGEF1	MAGE family member F1	MAGEF1	MAGE family member F1	FALSE
218573_at	0.000432	0.000202	3.857216	-0.526177	0.3910483	MAGEH1	MAGE family member H1	MAGEH1	MAGE family member H1	FALSE
222372_at	2.95e-18	1.1e-19	11.324316	34.105098	1.7344201	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1	FALSE
209737_at	3.93e-07	1.09e-07	5.719049	6.746898	1.191661	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2	FALSE
226770_at	1.17e-08	2.48e-09	6.54623	10.46233	1.1591126	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3	FALSE
1563318_s_at	1.96e-08	4.34e-09	-6.427222	9.91422	-0.4686133	MAGIX	MAGI family member, X-linked	MAGIX	MAGI family member, X-linked	FALSE
217693_x_at	4.53e-08	1.07e-08	-6.232132	9.024922	-0.4609295	MAGOH2P	mago homolog 2, pseudogene	MAGOH2P	mago homolog 2, pseudogene	FALSE
218894_s_at	4.85e-15	3.24e-16	-9.746016	26.159185	-1.3717855	MAGOHB	mago homolog B, exon junction complex core component	MAGOHB	mago homolog B, exon junction complex subunit	FALSE
210093_s_at	0.0181	0.0114	-2.578576	-4.270936	-0.2828287	MAGOHB///MAGOH	mago homolog B, exon junction complex core component///mago homolog, exon junction complex core component	MAGOH	mago homolog, exon junction complex subunit	FALSE
224899_s_at	0.000111	4.69e-05	-4.254349	0.867567	-0.2829755	MAGT1	magnesium transporter 1	MAGT1	magnesium transporter 1	FALSE
231210_at	0.00564	0.00322	-3.018372	-3.121504	-0.2837022	MAJIN	membrane anchored junction protein	MAJIN	membrane anchored junction protein	FALSE
220302_at	0.000236	0.000106	4.036251	0.08998	0.7659185	MAK	male germ cell associated kinase	MAK	male germ cell associated kinase	FALSE
211686_s_at	0.8	0.764	0.300865	-7.467147	0.0276566	MAK16	MAK16 homolog	MAK16	MAK16 homolog	FALSE
204777_s_at	4.96e-18	1.91e-19	11.215148	33.558236	1.8930404	MAL	mal, T-cell differentiation protein	MAL	mal, T cell differentiation protein	FALSE
224650_at	0.000727	0.000354	-3.697984	-1.056666	-0.4124905	MAL2	mal, T-cell differentiation protein 2 (gene/pseudogene)	MAL2	mal, T cell differentiation protein 2	FALSE
224559_at	5.58e-07	1.6e-07	5.633698	6.377356	0.9607885	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)	MALAT1	metastasis associated lung adenocarcinoma transcript 1	FALSE
209373_at	0.0863	0.0627	1.882229	-5.759654	0.5608328	MALL	mal, T-cell differentiation protein like	MALL	mal, T cell differentiation protein like	FALSE
226386_at	2.91e-07	7.91e-08	-5.791991	7.064947	-0.6245599	MALSU1	mitochondrial assembly of ribosomal large subunit 1	MALSU1	mitochondrial assembly of ribosomal large subunit 1	FALSE
210018_x_at	0.032	0.0212	-2.340186	-4.827789	-0.3509948	MALT1	MALT1 paracaspase	MALT1	MALT1 paracaspase	FALSE
228885_at	1.12e-20	2.77e-22	12.5251	40.067805	4.4438459	MAMDC2	MAM domain containing 2	MAMDC2	MAM domain containing 2	FALSE
229473_at	0.981	0.977	-0.029088	-7.512275	-0.0024217	MAMDC4	MAM domain containing 4	MAMDC4	MAM domain containing 4	FALSE
202360_at	0.0299	0.0197	-2.37003	-4.760709	-0.1196548	MAML1	mastermind like transcriptional coactivator 1	MAML1	mastermind like transcriptional coactivator 1	FALSE
235457_at	6.78e-09	1.39e-09	6.669364	11.033674	1.2333508	MAML2	mastermind like transcriptional coactivator 2	MAML2	mastermind like transcriptional coactivator 2	FALSE
242794_at	0.024	0.0155	2.462903	-4.547112	0.3152434	MAML3	mastermind like transcriptional coactivator 3	MAML3	mastermind like transcriptional coactivator 3	FALSE
205088_at	0.0948	0.0695	1.834377	-5.846227	0.3545206	MAMLD1	mastermind like domain containing 1	MAMLD1	mastermind like domain containing 1	FALSE
1557091_at	0.427	0.372	-0.895908	-7.110189	-0.0715459	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator	FALSE
208116_s_at	3.56e-07	9.82e-08	5.743494	6.853257	0.6131034	MAN1A1	mannosidase alpha class 1A member 1	MAN1A1	mannosidase alpha class 1A member 1	FALSE
1552481_s_at	1.74e-05	6.41e-06	-4.762282	2.785304	-0.6197609	MAN1A2	mannosidase alpha class 1A member 2	MAN1A2	mannosidase alpha class 1A member 2	FALSE
218636_s_at	7.71e-05	3.17e-05	-4.356837	1.242809	-0.2416616	MAN1B1	mannosidase alpha class 1B member 1	MAN1B1	mannosidase alpha class 1B member 1	FALSE
232420_x_at	5.08e-10	8.49e-11	7.252467	13.791275	0.4510421	MAN1B1-AS1	MAN1B1 antisense RNA 1 (head to head)	MAN1B1-DT	MAN1B1 divergent transcript	FALSE
218918_at	5.79e-09	1.17e-09	6.705412	11.201717	1.0439597	MAN1C1	mannosidase alpha class 1C member 1	MAN1C1	mannosidase alpha class 1C member 1	FALSE
205105_at	3.76e-11	5.12e-12	-7.825062	16.567802	-0.6692403	MAN2A1	mannosidase alpha class 2A member 1	MAN2A1	mannosidase alpha class 2A member 1	FALSE
219999_at	3.13e-13	2.97e-14	8.853964	21.671418	1.0165804	MAN2A2	mannosidase alpha class 2A member 2	MAN2A2	mannosidase alpha class 2A member 2	FALSE
209166_s_at	0.0188	0.0119	2.562195	-4.310725	0.2958349	MAN2B1	mannosidase alpha class 2B member 1	MAN2B1	mannosidase alpha class 2B member 1	FALSE
214703_s_at	0.000167	7.29e-05	4.13692	0.445294	0.6068867	MAN2B2	mannosidase alpha class 2B member 2	MAN2B2	mannosidase alpha class 2B member 2	FALSE
203668_at	5.78e-16	3.21e-17	10.201765	28.458723	0.9196402	MAN2C1	mannosidase alpha class 2C member 1	MAN2C1	mannosidase alpha class 2C member 1	FALSE
203778_at	0.00564	0.00322	3.01843	-3.121344	0.2893317	MANBA	mannosidase beta	MANBA	mannosidase beta	FALSE
224689_at	0.108	0.0807	-1.764385	-5.969093	-0.1699682	MANBAL	mannosidase beta like	MANBAL	mannosidase beta like	FALSE
219003_s_at	0.000106	4.45e-05	-4.268473	0.918914	-0.5586788	MANEA	mannosidase endo-alpha	MANEA	mannosidase endo-alpha	FALSE
226132_s_at	5.11e-07	1.45e-07	-5.655111	6.469798	-1.1992115	MANEAL	mannosidase endo-alpha like	MANEAL	mannosidase endo-alpha like	FALSE
202655_at	2.42e-22	4.57e-24	-13.363622	44.158861	-1.2725199	MANF	mesencephalic astrocyte derived neurotrophic factor	MANF	mesencephalic astrocyte derived neurotrophic factor	FALSE
220945_x_at	0.448	0.393	-0.857425	-7.143903	-0.190859	MANSC1	MANSC domain containing 1	MANSC1	MANSC domain containing 1	FALSE
212741_at	6.48e-13	6.48e-14	8.699405	20.898111	1.8118298	MAOA	monoamine oxidase A	MAOA	monoamine oxidase A	FALSE
204041_at	2.13e-15	1.32e-16	9.922559	27.049905	2.0470556	MAOB	monoamine oxidase B	MAOB	monoamine oxidase B	FALSE
203151_at	0.712	0.667	-0.431882	-7.418879	-0.075293	MAP1A	microtubule associated protein 1A	MAP1A	microtubule associated protein 1A	FALSE
