ID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Gene.title
2012	0.327572	1.74E-01	0.1955	-1.3584634	-0.2656143	628.52	EMP1	epithelial membrane protein 1
9761	0.327572	1.74E-01	0.049	-1.3584653	-0.0665963	9313.51	MLEC	malectin
2897	0.327609	1.74E-01	0.1928	1.3583537	0.2619487	9.5	GRIK1	glutamate ionotropic receptor kainate type subunit 1
915	0.327656	1.74E-01	0.196	-1.3582274	-0.2662043	106.57	CD3D	CD3 delta subunit of T-cell receptor complex
10813	0.327748	1.74E-01	0.0452	-1.3580252	-0.0613674	455.43	UTP14A	UTP14A small subunit processome component
89846	0.327772	1.74E-01	0.152	1.3579378	0.2064688	165	FGD3	"FYVE, RhoGEF and PH domain containing 3"
60558	0.327959	1.75E-01	0.0396	-1.3575777	-0.053796	1414.09	GUF1	GTP binding elongation factor GUF1
115110	0.32823	1.75E-01	0.1509	1.3570757	0.2047934	1266.62	TNFRSF14-AS1	TNFRSF14 antisense RNA 1
100996740	0.328376	1.75E-01	0.0828	-1.3567259	-0.1124027	230.02	LOC100996740	uncharacterized LOC100996740
23461	0.328376	1.75E-01	0.069	1.3567698	0.0935654	5201.25	ABCA5	ATP binding cassette subfamily A member 5
81027	0.328376	1.75E-01	0.1591	1.3566888	0.2159018	50.79	TUBB1	tubulin beta 1 class VI
129303	0.328428	1.75E-01	0.0661	1.3565536	0.0897077	467.37	TMEM150A	transmembrane protein 150A
116372	0.32849	1.75E-01	0.0854	1.356403	0.1158978	146.87	LYPD1	LY6/PLAUR domain containing 1
22903	0.328534	1.75E-01	0.0662	1.3562812	0.0897803	4647.35	BTBD3	BTB domain containing 3
118460	0.328664	1.75E-01	0.0833	-1.3560156	-0.1129933	1184.93	EXOSC6	exosome component 6
404665	0.328753	1.75E-01	0.0403	1.3558199	0.0546201	211.03	CACTIN-AS1	CACTIN antisense RNA 1
107985946	0.32876	1.75E-01	0.1157	-1.3556229	-0.1568463	154.52	LOC107985946	uncharacterized LOC107985946
23586	0.32876	1.75E-01	0.0707	-1.3556096	-0.0959033	628.54	RIGI	RNA sensor RIG-I
9531	0.32876	1.75E-01	0.0736	-1.3555853	-0.0997195	2447.17	BAG3	BAG cochaperone 3
101928021	0.32876	1.75E-01	0.1469	1.3555726	0.1991711	8.55	HELZ-AS1	HELZ antisense RNA 1
96610	0.32876	1.75E-01	0.0575	1.3555697	0.0779693	531.94	BMS1P20	BMS1 pseudogene 20
152926	0.32884	1.75E-01	0.0747	1.3553883	0.1011919	1118.95	PPM1K	"protein phosphatase, Mg2+/Mn2+ dependent 1K"
81846	0.328844	1.75E-01	0.0618	-1.3553356	-0.0837768	1464.87	SBF2	SET binding factor 2
10641	0.32885	1.75E-01	0.0465	-1.3552772	-0.0630341	613.43	NPRL2	"NPR2 like, GATOR1 complex subunit"
59271	0.328903	1.75E-01	0.0481	-1.3551404	-0.0651759	2605.41	EVA1C	eva-1 homolog C
11000	0.32896	1.75E-01	0.0977	1.3549502	0.1323381	811.46	SLC27A3	solute carrier family 27 member 3
241	0.32896	1.75E-01	0.3054	-1.3549842	-0.4138108	405.24	ALOX5AP	arachidonate 5-lipoxygenase activating protein
440910	0.328965	1.75E-01	0.2629	1.3548652	0.3562492	7.75	LOC440910	uncharacterized LOC440910
79895	0.328965	1.75E-01	0.0723	1.3548476	0.0978944	301.6	ATP8B4	ATPase phospholipid transporting 8B4 (putative)
338	0.329054	1.76E-01	0.2376	1.3546507	0.3218951	9.87	APOB	apolipoprotein B
56110	0.329072	1.76E-01	0.0886	-1.3545266	-0.1200275	62.09	PCDHGA5	"protocadherin gamma subfamily A, 5"
23211	0.329072	1.76E-01	0.0346	1.3545568	0.0468812	1552.59	ZC3H4	zinc finger CCCH-type containing 4
441294	0.329256	1.76E-01	0.155	1.3541109	0.2099502	42.68	CTAGE15	CTAGE family member 15
80790	0.329256	1.76E-01	0.0436	1.3541223	0.0590784	4777.09	CMIP	c-Maf inducing protein
102723753	0.329256	1.76E-01	0.275	-1.3540759	-0.3723533	11.18	LOC102723753	HECT and RLD domain containing E3 ubiquitin protein ligase 2 pseudogene
25974	0.329257	1.76E-01	0.1872	-1.354026	-0.2534736	6376.18	MMACHC	metabolism of cobalamin associated C
100507244	0.329257	1.76E-01	0.1522	1.3539802	0.2061236	21.26	MAMDC2-AS1	MAMDC2 antisense RNA 1
84124	0.329298	1.76E-01	0.0408	-1.3538628	-0.0552526	619.02	ZNF394	zinc finger protein 394
387104	0.32931	1.76E-01	0.2135	1.3537959	0.2890151	45.53	SOGA3	SOGA family member 3
105379117	0.329412	1.76E-01	0.2039	1.353577	0.2760269	8.13	LOC105379117	uncharacterized LOC105379117
5187	0.329668	1.76E-01	0.1412	1.3531031	0.1911037	2030.08	PER1	period circadian regulator 1
26801	0.329699	1.76E-01	0.1461	1.353003	0.1977226	9.68	SNORD48	"small nucleolar RNA, C/D box 48"
167681	0.329924	1.76E-01	0.2524	-1.3525799	-0.341345	13.28	PRSS35	serine protease 35
81493	0.329927	1.76E-01	0.0443	-1.3525279	-0.0599232	1055.53	SYNC	"syncoilin, intermediate filament protein"
101930112	0.329929	1.76E-01	0.0748	1.3524765	0.1011711	144.72	LOC101930112	uncharacterized LOC101930112
10157	0.329982	1.76E-01	0.0984	1.3523405	0.1330936	789.24	AASS	aminoadipate-semialdehyde synthase
100289574	0.330202	1.76E-01	0.2879	-1.3518776	-0.3892497	11.99	HERC2P4	HERC2 pseudogene 4
10781	0.330202	1.76E-01	0.0971	1.3519045	0.1312585	1907.71	ZNF266	zinc finger protein 266
105372824	0.330417	1.77E-01	0.1441	1.3514723	0.1947823	41.32	LOC105372824	uncharacterized LOC105372824
8225	0.330434	1.77E-01	0.0509	-1.3513959	-0.0687835	1548.46	GTPBP6	GTP binding protein 6 (putative)
253635	0.330502	1.77E-01	0.0579	-1.3512023	-0.0782522	520.11	GPATCH11	G-patch domain containing 11
1844	0.330502	1.77E-01	0.3136	-1.3511407	-0.4237031	351.95	DUSP2	dual specificity phosphatase 2
57232	0.330502	1.77E-01	0.0902	-1.3511521	-0.1218723	98.89	ZNF630	zinc finger protein 630
5557	0.330562	1.77E-01	0.0698	-1.3509925	-0.0943142	161.42	PRIM1	DNA primase subunit 1
9751	0.330719	1.77E-01	0.1315	-1.3506835	-0.1776684	93.58	SNPH	syntaphilin
2	0.330764	1.77E-01	0.1765	1.350514	0.2383483	610.63	A2M	alpha-2-macroglobulin
23426	0.330764	1.77E-01	0.0987	-1.3505229	-0.1332629	86.91	GRIP1	glutamate receptor interacting protein 1
105375020	0.330823	1.77E-01	0.1249	-1.3503202	-0.1686281	14.63	LOC105375020	uncharacterized LOC105375020
79089	0.330823	1.77E-01	0.0536	1.3503514	0.0724394	1470.23	TMUB2	transmembrane and ubiquitin like domain containing 2
9219	0.330913	1.77E-01	0.0749	-1.3501227	-0.1011476	1733.75	MTA2	metastasis associated 1 family member 2
26298	0.330981	1.77E-01	0.0413	-1.3499309	-0.0557629	16900.6	EHF	ETS homologous factor
107984590	0.330981	1.77E-01	0.1726	1.3499148	0.2329387	16.49	LOC107984590	
5129	0.331047	1.77E-01	0.0868	1.3497564	0.1171566	656.22	CDK18	cyclin dependent kinase 18
5536	0.331255	1.77E-01	0.0416	-1.3493621	-0.056082	2637.31	PPP5C	protein phosphatase 5 catalytic subunit
105373414	0.331336	1.77E-01	0.2171	-1.3491341	-0.2929276	114.61	LOC105373414	uncharacterized LOC105373414
79974	0.331336	1.77E-01	0.3324	-1.3491079	-0.4484639	27.39	CPED1	cadherin like and PC-esterase domain containing 1
79571	0.331336	1.77E-01	0.0551	-1.3490864	-0.0743509	989.12	GCC1	GRIP and coiled-coil domain containing 1
55920	0.33142	1.77E-01	0.0598	-1.3488976	-0.0807177	3511.4	RCC2	regulator of chromosome condensation 2
57703	0.33144	1.77E-01	0.0433	-1.3487698	-0.0584163	844.17	CWC22	CWC22 spliceosome associated protein homolog
8828	0.33144	1.77E-01	0.0503	-1.3487911	-0.0678323	4775.41	NRP2	neuropilin 2
4221	0.331473	1.77E-01	0.037	1.348667	0.0499562	1488.41	MEN1	menin 1
339983	0.331897	1.78E-01	0.1967	-1.3478885	-0.2651098	8.84	NAT8L	N-acetyltransferase 8 like
23510	0.331897	1.78E-01	0.0546	-1.3478663	-0.0735972	1054.57	KCTD2	potassium channel tetramerization domain containing 2
8301	0.331967	1.78E-01	0.0502	-1.3477026	-0.0676581	3777.59	PICALM	phosphatidylinositol binding clathrin assembly protein
388135	0.331979	1.78E-01	0.2064	-1.3476357	-0.2781087	34.74	INSYN1	inhibitory synaptic factor 1
389434	0.332097	1.78E-01	0.1551	-1.3473925	-0.2089357	284.96	IYD	iodotyrosine deiodinase
93100	0.332134	1.78E-01	0.1099	-1.3472252	-0.1480277	1394.9	NAPRT	nicotinate phosphoribosyltransferase
51207	0.332134	1.78E-01	0.2037	-1.3472205	-0.2744027	10.33	DUSP13	dual specificity phosphatase 13
283177	0.332134	1.78E-01	0.3458	1.3471887	0.4658774	227.02	B3GAT1-DT	B3GAT1 divergent transcript
100507254	0.332174	1.78E-01	0.179	-1.3470733	-0.2411252	18.45	LINC01013	long intergenic non-protein coding RNA 1013
285753	0.332215	1.78E-01	0.0476	1.3469592	0.064132	294.97	CEP57L1	centrosomal protein 57 like 1
91683	0.332706	1.78E-01	0.1601	-1.3460408	-0.2154371	80.29	SYT12	synaptotagmin 12
57460	0.332706	1.78E-01	0.065	-1.3459993	-0.0875104	3495.56	PPM1H	"protein phosphatase, Mg2+/Mn2+ dependent 1H"
2886	0.332706	1.78E-01	0.0639	1.3460029	0.086002	712.05	GRB7	growth factor receptor bound protein 7
54455	0.332798	1.78E-01	0.028	1.3458005	0.0376758	1110.66	FBXO42	F-box protein 42
134553	0.332931	1.78E-01	0.0612	-1.3455306	-0.0823128	1526.77	C5orf24	chromosome 5 open reading frame 24
105372236	0.333012	1.79E-01	0.1311	1.3453498	0.176373	37.55	LOC105372236	uncharacterized LOC105372236
84288	0.333128	1.79E-01	0.1056	1.3451092	0.1420173	4800.05	EFCAB2	EF-hand calcium binding domain 2
158314	0.333282	1.79E-01	0.1604	1.3446269	0.2156376	35.59	LINC00475	long intergenic non-protein coding RNA 475
26095	0.333282	1.79E-01	0.1947	1.3447207	0.2617568	211.72	PTPN20	protein tyrosine phosphatase non-receptor type 20
1602	0.333282	1.79E-01	0.3079	1.344702	0.414044	91.5	DACH1	dachshund family transcription factor 1
773	0.333282	1.79E-01	0.1089	1.3446173	0.1464201	594.87	CACNA1A	calcium voltage-gated channel subunit alpha1 A
102723513	0.333282	1.79E-01	0.1775	1.3447897	0.2387609	19.23	ZNF30-AS1	ZNF30 antisense RNA 1
1503	0.333343	1.79E-01	0.0797	-1.344468	-0.107194	425.23	CTPS1	CTP synthase 1
23234	0.333409	1.79E-01	0.0356	-1.3443117	-0.0478484	561.35	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9
6091	0.33351	1.79E-01	0.0892	-1.3440965	-0.1199469	1039.97	ROBO1	roundabout guidance receptor 1
55593	0.333514	1.79E-01	0.0382	1.344042	0.0513642	2969.58	OTUD5	OTU deubiquitinase 5
641367	0.33354	1.79E-01	0.1882	1.3439508	0.2528779	7.86	CCNYL6	cyclin Y like 6 (pseudogene)
101928278	0.333667	1.79E-01	0.2191	1.3436616	0.2944025	40.52	IGFBP-AS1	IGFBP5 antisense RNA 1
51148	0.333667	1.79E-01	0.163	1.3436461	0.2190298	91.77	CERCAM	cerebral endothelial cell adhesion molecule
79791	0.333734	1.79E-01	0.0718	1.3434872	0.0965181	2401.27	FBXO31	F-box protein 31
5514	0.333765	1.79E-01	0.0377	1.3432362	0.0506635	3217.35	PPP1R10	protein phosphatase 1 regulatory subunit 10
338599	0.333765	1.79E-01	0.222	1.3432652	0.2981504	8.15	DUSP29	dual specificity phosphatase 29
6653	0.333765	1.79E-01	0.1108	-1.3431985	-0.1487818	5548.88	SORL1	sortilin related receptor 1
2567	0.333765	1.79E-01	0.3298	1.3433284	0.443092	12.74	GABRG3	gamma-aminobutyric acid type A receptor subunit gamma3
373856	0.333765	1.79E-01	0.1144	-1.3433366	-0.1536209	82.78	USP41	ubiquitin specific peptidase 41
107985057	0.333876	1.79E-01	0.1659	1.3429169	0.222751	17.21	LOC107985057	uncharacterized LOC107985057
654254	0.333876	1.79E-01	0.1971	1.3429415	0.2647604	9.6	ZNF732	zinc finger protein 732
105371516	0.333876	1.79E-01	0.1036	1.3428728	0.1391055	584.09	LOC105371516	
202333	0.333897	1.79E-01	0.1353	1.3427911	0.1816348	1111.51	CMYA5	cardiomyopathy associated 5
153364	0.333972	1.79E-01	0.0776	-1.3426183	-0.1042121	246.65	MBLAC2	metallo-beta-lactamase domain containing 2
144321	0.334036	1.79E-01	0.1105	1.3424648	0.1482884	270.4	GLIPR1L2	GLIPR1 like 2
128989	0.334188	1.80E-01	0.0425	1.3421656	0.0569997	836.4	TANGO2	transport and golgi organization 2 homolog
105377188	0.334462	1.80E-01	0.3799	1.3415328	0.5096712	12.21	LOC105377188	uncharacterized LOC105377188
196993	0.334462	1.80E-01	0.1388	1.3415232	0.186166	59.97	CT62	cancer/testis associated 62
105371022	0.334462	1.80E-01	0.2376	1.3415311	0.3187732	8.46	LOC105371022	uncharacterized LOC105371022
79777	0.334462	1.80E-01	0.0606	1.3415865	0.0813468	428.47	ACBD4	acyl-CoA binding domain containing 4
54680	0.334479	1.80E-01	0.0472	-1.3413993	-0.0633338	844.96	ZNHIT6	zinc finger HIT-type containing 6
55831	0.334479	1.80E-01	0.0645	-1.3414344	-0.0864991	3067.03	EMC3	ER membrane protein complex subunit 3
3619	0.334517	1.80E-01	0.0415	1.3412888	0.0556767	442.13	INCENP	inner centromere protein
390732	0.334533	1.80E-01	0.2022	1.3412155	0.2711848	435.18	CES1P2	carboxylesterase 1 pseudogene 2
106635533	0.334772	1.80E-01	0.1093	-1.3407719	-0.1465395	272.4	SNORA103	"small nucleolar RNA, H/ACA box 103"
23411	0.334784	1.80E-01	0.0567	-1.340705	-0.075975	547.88	SIRT1	sirtuin 1
94233	0.334802	1.80E-01	0.1968	1.3406285	0.2638785	9.76	OPN4	opsin 4
29128	0.334805	1.80E-01	0.0966	-1.3405762	-0.1294714	111.09	UHRF1	ubiquitin like with PHD and ring finger domains 1
728769	0.334878	1.80E-01	0.0449	-1.3403517	-0.0601584	316.6	SCAMP1-AS1	SCAMP1 antisense RNA 1
94134	0.334878	1.80E-01	0.0416	-1.3403522	-0.0557819	1853.89	ARHGAP12	Rho GTPase activating protein 12
101059906	0.334878	1.80E-01	0.1406	1.3403131	0.1884464	41.6	LOC101059906	
8139	0.334926	1.80E-01	0.1243	-1.3401862	-0.1665422	118.42	GAN	gigaxonin
29965	0.334968	1.80E-01	0.1089	-1.3400689	-0.1458811	276.23	CDIP1	cell death inducing p53 target 1
105372859	0.335029	1.80E-01	0.0502	1.3399209	0.0672739	107.84	LOC105372859	uncharacterized LOC105372859
23039	0.335223	1.80E-01	0.0326	-1.3395525	-0.0436626	2456.45	XPO7	exportin 7
222166	0.335437	1.81E-01	0.0646	-1.3391505	-0.0865195	5336.5	MTURN	"maturin, neural progenitor differentiation regulator homolog"
105379243	0.335515	1.81E-01	0.0663	-1.3389754	-0.0888142	90.48	LOC105379243	uncharacterized LOC105379243
105379057	0.335539	1.81E-01	0.2468	-1.3388882	-0.3304292	15.24	EDIL3-DT	EDIL3 divergent transcript
6095	0.335582	1.81E-01	0.0647	1.3387691	0.0866369	1265.77	RORA	RAR related orphan receptor A
84285	0.335587	1.81E-01	0.0344	-1.3387138	-0.0461118	756.61	EIF1AD	eukaryotic translation initiation factor 1A domain containing
389549	0.335589	1.81E-01	0.3059	-1.3386637	-0.4095283	34.07	FEZF1	FEZ family zinc finger 1
665	0.33563	1.81E-01	0.0582	-1.3385473	-0.0779678	3525.32	BNIP3L	BCL2 interacting protein 3 like
100996654	0.335638	1.81E-01	0.1402	1.3384867	0.1876613	15.58	SEC61G-DT	SEC61G divergent transcript
345193	0.335764	1.81E-01	0.1651	1.3382311	0.220944	42.02	LRIT3	"leucine rich repeat, Ig-like and transmembrane domains 3"
80311	0.335848	1.81E-01	0.0631	-1.3380457	-0.0844581	303	KLHL15	kelch like family member 15
91012	0.335955	1.81E-01	0.0514	-1.3378133	-0.0687803	814.88	CERS5	ceramide synthase 5
9016	0.335955	1.81E-01	0.047	1.3377737	0.0628739	1123.63	SLC25A14	solute carrier family 25 member 14
116496	0.336057	1.81E-01	0.1257	-1.337559	-0.1681335	3001.36	NIBAN1	niban apoptosis regulator 1
245973	0.336144	1.81E-01	0.0784	-1.3373673	-0.1049042	2075.39	ATP6V1C2	ATPase H+ transporting V1 subunit C2
56128	0.336174	1.81E-01	0.2196	-1.33727	-0.2936826	10.47	PCDHB8	protocadherin beta 8
29888	0.336227	1.81E-01	0.0412	-1.3371348	-0.055083	2594.49	STRN4	striatin 4
4335	0.336339	1.81E-01	0.0491	1.3369025	0.0656699	884.95	MNT	MAX network transcriptional repressor
80298	0.336578	1.81E-01	0.0641	1.3364617	0.08569	995.54	MTERF2	mitochondrial transcription termination factor 2
105373051	0.336673	1.81E-01	0.4136	-1.336258	-0.5527238	12.75	SCUBE1-AS2	SCUBE1 antisense RNA 2
202374	0.336727	1.82E-01	0.158	-1.336026	-0.211112	171.8	STK32A	serine/threonine kinase 32A
10974	0.336727	1.82E-01	0.1433	-1.3360883	-0.1914461	430.17	ADIRF	adipogenesis regulatory factor
11025	0.336727	1.82E-01	0.3374	1.336069	0.4507722	142.01	LILRB3	leukocyte immunoglobulin like receptor B3
10867	0.336793	1.82E-01	0.0875	-1.3358708	-0.1168938	724.92	TSPAN9	tetraspanin 9
3752	0.336795	1.82E-01	0.1233	-1.3357972	-0.1646376	118.23	KCND3	potassium voltage-gated channel subfamily D member 3
285180	0.336795	1.82E-01	0.2205	1.3357712	0.2945697	74.52	RUFY4	RUN and FYVE domain containing 4
57563	0.336865	1.82E-01	0.0817	-1.3355625	-0.1091811	1113.96	KLHL8	kelch like family member 8
100652883	0.336865	1.82E-01	0.1259	1.3355629	0.1681429	186.54	ALOX15P1	arachidonate 15-lipoxygenase pseudogene 1
79634	0.337004	1.82E-01	0.0389	-1.3352858	-0.0519384	950.26	SCRN3	secernin 3
255743	0.337408	1.82E-01	0.1358	1.3345719	0.1812892	1263.06	NPNT	nephronectin
127124	0.337476	1.82E-01	0.2378	-1.3344128	-0.3173671	16.57	ATP6V1G3	ATPase H+ transporting V1 subunit G3
63922	0.337649	1.82E-01	0.1054	1.333939	0.1406054	312.97	CHTF18	chromosome transmission fidelity factor 18
55159	0.337649	1.82E-01	0.0358	-1.3339708	-0.0477212	1085.1	RFWD3	ring finger and WD repeat domain 3
124590	0.337649	1.82E-01	0.2508	-1.334015	-0.3346022	11.46	USH1G	USH1 protein network component sans
5739	0.337649	1.82E-01	0.0689	-1.3339565	-0.0919433	822.62	PTGIR	prostaglandin I2 receptor
349196	0.33792	1.82E-01	0.1629	1.333445	0.2171534	48.26	LINC00965	long intergenic non-protein coding RNA 965
1108	0.338081	1.82E-01	0.0429	1.3331321	0.0572151	8949.54	CHD4	chromodomain helicase DNA binding protein 4
246330	0.338223	1.83E-01	0.1091	1.3328516	0.1453668	147.17	PELI3	pellino E3 ubiquitin protein ligase family member 3
112267987	0.338262	1.83E-01	0.1588	1.3326932	0.211653	13.65	LOC112267987	
1241	0.338262	1.83E-01	0.1224	1.3327351	0.1630998	1144.24	LTB4R	leukotriene B4 receptor
26548	0.338538	1.83E-01	0.1542	1.3321925	0.2053779	12.74	ITGB1BP2	integrin subunit beta 1 binding protein 2
342892	0.338646	1.83E-01	0.0634	1.3319676	0.0844536	80.05	ZNF850	zinc finger protein 850
100506730	0.338772	1.83E-01	0.0612	1.3316653	0.0815371	369.71	LOC100506730	uncharacterized LOC100506730
27076	0.338772	1.83E-01	0.2736	-1.3316963	-0.3643643	125.1	LYPD3	LY6/PLAUR domain containing 3
942	0.338795	1.83E-01	0.2988	-1.3315449	-0.3978502	113.51	CD86	CD86 molecule
283514	0.338795	1.83E-01	0.1626	1.3315333	0.2164849	556.92	SIAH3	siah E3 ubiquitin protein ligase family member 3
56897	0.338945	1.83E-01	0.0347	-1.3312396	-0.0461453	2533.66	WRNIP1	WRN helicase interacting protein 1
23020	0.339076	1.83E-01	0.0479	1.3309765	0.063734	9070.34	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200
147912	0.339224	1.83E-01	0.0938	1.3306856	0.1248118	1202.25	SIX5	SIX homeobox 5
101929541	0.339262	1.83E-01	0.155	-1.3305759	-0.2062715	10.98	LINC02608	long intergenic non-protein coding RNA 2608
677799	0.339263	1.83E-01	0.1631	1.3305283	0.2169727	10.03	SNORA11	"small nucleolar RNA, H/ACA box 11"
81789	0.339268	1.83E-01	0.0373	-1.3304716	-0.049686	332.4	TIGD6	tigger transposable element derived 6
100507524	0.339413	1.83E-01	0.0771	1.3301128	0.1024873	824.97	ARHGEF26-AS1	ARHGEF26 antisense RNA 1
2110	0.339413	1.84E-01	0.0336	-1.3300442	-0.0446681	857.79	ETFDH	electron transfer flavoprotein dehydrogenase
8928	0.339413	1.83E-01	0.1344	1.3300677	0.1787773	154.54	FOXH1	forkhead box H1
1107	0.339413	1.84E-01	0.0559	1.3300487	0.0743272	6383.55	CHD3	chromodomain helicase DNA binding protein 3
100289092	0.33972	1.84E-01	0.1067	1.3294937	0.14191	20.11	ATP2A1-AS1	ATP2A1 antisense RNA 1
9993	0.339779	1.84E-01	0.0534	-1.3293492	-0.0709312	3542.42	DGCR2	DiGeorge syndrome critical region gene 2
55333	0.339821	1.84E-01	0.0423	-1.3292335	-0.0562453	1967.6	SYNJ2BP	synaptojanin 2 binding protein
645426	0.339908	1.84E-01	0.1128	-1.3289962	-0.1499089	50.73	TMEM191C	transmembrane protein 191C
105373085	0.339908	1.84E-01	0.3137	1.3290209	0.4168825	37.33	NHIP	"neuronal hypoxia inducible, placenta associated"
51069	0.340042	1.84E-01	0.0423	-1.3286884	-0.0562228	890.76	MRPL2	mitochondrial ribosomal protein L2
100130311	0.340042	1.84E-01	0.1689	-1.3286812	-0.2244629	206.18	C17orf107	chromosome 17 open reading frame 107
142910	0.340164	1.84E-01	0.0913	-1.328434	-0.1212231	49.65	LIPJ	lipase family member J
107985733	0.340323	1.84E-01	0.0865	1.3281264	0.1149094	76.1	LOC107985733	
105374085	0.340385	1.84E-01	0.1222	-1.3279775	-0.1623304	163.62	LOC105374085	uncharacterized LOC105374085
105377709	0.340406	1.84E-01	0.2699	-1.3278481	-0.3584214	9.81	LOC105377709	uncharacterized LOC105377709
10526	0.340406	1.84E-01	0.0388	-1.3278774	-0.0515703	1761.24	IPO8	importin 8
150967	0.340564	1.84E-01	0.1116	1.3275427	0.1481956	265.25	LINC01963	long intergenic non-protein coding RNA 1963
101927872	0.340657	1.84E-01	0.1653	-1.3272958	-0.219359	14.83	LOC101927872	uncharacterized LOC101927872
101927978	0.340657	1.84E-01	0.0975	1.3273233	0.1294415	62.55	ZFHX3-AS1	ZFHX3 antisense RNA 1
92659	0.340661	1.84E-01	0.0818	-1.3272409	-0.1085625	555.83	MILIP	MYC inducible lncRNA inactivating p53
663	0.340736	1.84E-01	0.0608	1.327072	0.0806519	1691.31	BNIP2	BCL2 interacting protein 2
133418	0.340745	1.85E-01	0.1067	-1.3270086	-0.1415821	4973.19	EMB	embigin
51364	0.340795	1.85E-01	0.0651	-1.3268802	-0.0863657	22333.64	ZMYND10	zinc finger MYND-type containing 10
619567	0.341094	1.85E-01	0.1465	1.3263442	0.1943283	33.91	SNORD2	"small nucleolar RNA, C/D box 2"
219855	0.341197	1.85E-01	0.1903	1.3261278	0.2523811	269.35	SLC37A2	solute carrier family 37 member 2
6645	0.341208	1.85E-01	0.0656	1.3260209	0.0870206	787.49	SNTB2	syntrophin beta 2
64781	0.341208	1.85E-01	0.1143	-1.326015	-0.1515525	472.46	CERK	ceramide kinase
84869	0.34122	1.85E-01	0.0393	-1.3259484	-0.0521138	1502.29	CBR4	carbonyl reductase 4
353324	0.341333	1.85E-01	0.1775	-1.3257156	-0.2352515	13.46	SPATA12	spermatogenesis associated 12
282973	0.341811	1.85E-01	0.3972	1.3248839	0.5261882	271.22	JAKMIP3	Janus kinase and microtubule interacting protein 3
55422	0.341811	1.85E-01	0.0821	1.32484	0.1087394	755.7	ZNF331	zinc finger protein 331
9705	0.341986	1.85E-01	0.1801	-1.3245077	-0.2385025	40.52	ST18	ST18 C2H2C-type zinc finger transcription factor
8986	0.342061	1.85E-01	0.0695	-1.3243368	-0.0920699	797.86	RPS6KA4	ribosomal protein S6 kinase A4
