ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
41408_at	0.274	0.199	-1.2973348	-5.867188	-0.19519959	SUPV3L1	Suv3 like RNA helicase	SUPV3L1	Suv3 like RNA helicase
35646_at	0.16	0.104	1.6519963	-5.362229	0.24914419	SURF1	surfeit 1	SURF1	surfeit 1
38210_at	0.076	0.042	-2.0778683	-4.611539	-0.25900289	SURF2	surfeit 2	SURF2	surfeit 2
32371_at	0.0154	0.00588	2.8564472	-2.871136	0.99294108	SUSD5	sushi domain containing 5	SUSD5	sushi domain containing 5
38393_at	0.00526	0.00156	-3.3150725	-1.651563	-0.48045566	SUSD6	sushi domain containing 6	SUSD6	sushi domain containing 6
40957_at	0.562	0.482	-0.7079242	-6.448325	-0.1005458	SUZ12	SUZ12 polycomb repressive complex 2 subunit	SUZ12	SUZ12 polycomb repressive complex 2 subunit
38032_at	0.00368	0.001	3.4602568	-1.239271	0.57636617	SV2A	synaptic vesicle glycoprotein 2A	SV2A	synaptic vesicle glycoprotein 2A
32614_at	0.00177	0.000395	3.7538748	-0.370597	1.28666435	SV2B	synaptic vesicle glycoprotein 2B	SV2B	synaptic vesicle glycoprotein 2B
34132_at	0.0215	0.00882	2.7075272	-3.23792	0.83953565	SV2C	synaptic vesicle glycoprotein 2C	SV2C	synaptic vesicle glycoprotein 2C
38786_at	0.000208	2.78e-05	4.5387102	2.148267	1.20016724	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
40069_at	2.33e-05	1.94e-06	5.2716567	4.700476	1.59318577	SVIL	supervillin	SVIL	supervillin
31869_at	0.405	0.323	-0.997288	-6.204323	-0.2094452	SWAP70	SWAP switching B-cell complex 70kDa subunit	SWAP70	SWAP switching B-cell complex 70kDa subunit
34461_at	0.11	0.0657	1.874762	-4.988556	0.75667649	SYCP1	synaptonemal complex protein 1	SYCP1	synaptonemal complex protein 1
35922_at	0.0845	0.0479	2.019945	-4.722508	0.72581068	SYCP2	synaptonemal complex protein 2	SYCP2	synaptonemal complex protein 2
32900_at	0.00161	0.000355	3.7869604	-0.269949	0.55902426	SYDE1	synapse defective Rho GTPase homolog 1	SYDE1	synapse defective Rho GTPase homolog 1
32792_at	0.012	0.00434	2.9648451	-2.594838	0.34730477	SYF2	SYF2 pre-mRNA splicing factor	SYF2	SYF2 pre-mRNA splicing factor
1630_s_at	0.018	0.00708	-2.7887783	-3.039669	-0.77131561	SYK	spleen associated tyrosine kinase	SYK	spleen associated tyrosine kinase
32402_s_at	0.367	0.286	-1.075465	-6.12463	-0.19694707	SYMPK	symplekin	SYMPK	symplekin scaffold protein
32923_r_at	0.000847	0.000159	4.0309905	0.488499	0.43881357	SYN1	synapsin I	SYN1	synapsin I
36748_at	0.281	0.206	1.2773871	-5.892205	0.38804066	SYN2	synapsin II	SYN2	synapsin II
34900_at	0.00943	0.00324	3.0674279	-2.326377	0.65886071	SYN3	synapsin III	SYN3	synapsin III
40122_at	3.97e-07	1.16e-08	-6.6073957	9.64865	-1.01283046	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein
38113_at	1.23e-06	4.99e-08	6.2333385	8.237608	1.312112	SYNE1	spectrin repeat containing nuclear envelope protein 1	SYNE1	spectrin repeat containing nuclear envelope protein 1
41815_at	0.0262	0.0113	2.6140433	-3.460348	0.65683432	SYNE2	spectrin repeat containing nuclear envelope protein 2	SYNE2	spectrin repeat containing nuclear envelope protein 2
35354_at	1.44e-08	1.38e-10	7.7362892	13.954552	1.86489045	SYNGR1	synaptogyrin 1	SYNGR1	synaptogyrin 1
34885_at	0.776	0.723	0.3558722	-6.634874	0.03826641	SYNGR2	synaptogyrin 2	SYNGR2	synaptogyrin 2
40314_at	0.109	0.0656	1.8753589	-4.987498	0.43684542	SYNGR3	synaptogyrin 3	SYNGR3	synaptogyrin 3
34495_r_at	0.0845	0.0478	2.0201888	-4.722047	0.52264225	SYNGR4	synaptogyrin 4	SYNGR4	synaptogyrin 4
41692_at	0.1	0.0588	1.9265009	-4.895747	0.30157238	SYNJ1	synaptojanin 1	SYNJ1	synaptojanin 1
36532_at	0.577	0.498	0.6818327	-6.466335	0.10130174	SYNJ2	synaptojanin 2	SYNJ2	synaptojanin 2
39544_at	1.72e-06	7.57e-08	6.1257698	7.834621	3.08503164	SYNM	synemin	SYNM	synemin
36452_at	0.658	0.586	-0.5480493	-6.548199	-0.09017152	SYNPO	synaptopodin	SYNPO	synaptopodin
37182_at	0.00281	0.000715	3.5680514	-0.925619	1.01974028	SYP	synaptophysin	SYP	synaptophysin
38075_at	0.291	0.215	-1.25203	-5.923477	-0.22155554	SYPL1	synaptophysin like 1	SYPL1	synaptophysin like 1
40075_at	0.0566	0.029	2.2376221	-4.291567	0.72563096	SYT1	synaptotagmin 1	SYT1	synaptotagmin 1
36144_at	0.00559	0.00168	3.2906876	-1.719631	0.78982579	SYT11	synaptotagmin 11	SYT11	synaptotagmin 11
36261_at	0.0312	0.014	2.5307641	-3.653266	0.6304906	SYT17	synaptotagmin 17	SYT17	synaptotagmin 17
36251_at	1.19e-05	8.42e-07	5.4945962	5.505107	0.80587499	SYT2	synaptotagmin 2	SYT2	synaptotagmin 2
39242_at	0.00146	0.000312	3.8266935	-0.148372	0.67072315	SYT5	synaptotagmin 5	SYT5	synaptotagmin 5
33395_at	0.381	0.3	-1.046285	-6.155054	-0.18391847	SZRD1	SUZ RNA binding domain containing 1	SZRD1	SUZ RNA binding domain containing 1
41458_at	0.012	0.00433	2.965695	-2.592641	0.50178175	SZT2	seizure threshold 2 homolog (mouse)	SZT2	seizure threshold 2 homolog (mouse)
34966_at	0.0143	0.00537	2.8891449	-2.788605	0.5978486	T	T brachyury transcription factor	T	T brachyury transcription factor
35634_at	0.966	0.957	-0.0547276	-6.696725	-0.00821528	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1
38980_at	0.936	0.918	0.1039881	-6.69281	0.01394426	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2
36254_at	0.0013	0.000269	3.8727395	-0.006528	1.57172709	TAC1	tachykinin precursor 1	TAC1	tachykinin precursor 1
40841_at	0.0106	0.00375	3.0166101	-2.460204	0.44487466	TACC1	transforming acidic coiled-coil containing protein 1	TACC1	transforming acidic coiled-coil containing protein 1
38816_at	1.1e-07	2.06e-09	7.0498703	11.331568	1.12017328	TACC2	transforming acidic coiled-coil containing protein 2	TACC2	transforming acidic coiled-coil containing protein 2
35077_at	0.00711	0.00228	3.1880115	-2.002408	0.75978739	TACR1	tachykinin receptor 1	TACR1	tachykinin receptor 1
35404_at	0.123	0.0756	1.8083775	-5.104343	0.568143	TACR2	tachykinin receptor 2	TACR2	tachykinin receptor 2
32446_at	0.0162	0.00623	2.8355925	-2.923404	0.84514472	TACR3	tachykinin receptor 3	TACR3	tachykinin receptor 3
291_s_at	0.0117	0.0042	-2.9766256	-2.564349	-1.3408228	TACSTD2	tumor-associated calcium signal transducer 2	TACSTD2	tumor-associated calcium signal transducer 2
37789_at	0.235	0.166	-1.4032856	-5.7282	-0.46213036	TADA2A	transcriptional adaptor 2A	TADA2A	transcriptional adaptor 2A
35749_at	0.931	0.912	-0.1113621	-6.692015	-0.01088635	TADA3	transcriptional adaptor 3	TADA3	transcriptional adaptor 3
154_at	0.114	0.0691	1.8510469	-5.030347	0.67468298	TAF1	TATA-box binding protein associated factor 1	TAF1	TATA-box binding protein associated factor 1
868_at	0.00451	0.00129	-3.377534	-1.475645	-0.43091279	TAF10	TATA-box binding protein associated factor 10	TAF10	TATA-box binding protein associated factor 10
131_at	0.194	0.132	-1.528974	-5.550134	-0.19718965	TAF11	TATA-box binding protein associated factor 11	TAF11	TATA-box binding protein associated factor 11
802_at	0.0331	0.0151	-2.5030637	-3.716324	-0.5597864	TAF12	TATA-box binding protein associated factor 12	TAF12	TATA-box binding protein associated factor 12
803_at	0.358	0.277	1.0961495	-6.102576	0.43517549	TAF13	TATA-box binding protein associated factor 13	TAF13	TATA-box binding protein associated factor 13
36822_at	0.417	0.334	-0.9738403	-6.227093	-0.13194309	TAF15	TATA-box binding protein associated factor 15	TAF15	TATA-box binding protein associated factor 15
35006_at	0.581	0.501	-0.6762634	-6.470094	-0.1983901	TAF1A	TATA-box binding protein associated factor, RNA polymerase I subunit A	TAF1A	TATA-box binding protein associated factor, RNA polymerase I subunit A
34497_at	0.44	0.356	-0.9293965	-6.268811	-0.30631305	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B
40221_at	0.444	0.361	0.9204589	-6.276972	0.14687767	TAF1C	TATA-box binding protein associated factor, RNA polymerase I subunit C	TAF1C	TATA-box binding protein associated factor, RNA polymerase I subunit C
37770_at	0.00297	0.000762	-3.547421	-0.986131	-0.47295941	TAF2	TATA-box binding protein associated factor 2	TAF2	TATA-box binding protein associated factor 2
142_at	0.244	0.173	-1.3774368	-5.763053	-0.3896208	TAF4	TATA-box binding protein associated factor 4	TAF4	TATA-box binding protein associated factor 4
34628_at	0.802	0.755	0.313392	-6.649084	0.11565712	TAF4B	TATA-box binding protein associated factor 4b	TAF4B	TATA-box binding protein associated factor 4b
143_s_at	0.138	0.0871	1.7391186	-5.221154	0.28591705	TAF5	TATA-box binding protein associated factor 5	TAF5	TATA-box binding protein associated factor 5
35186_at	0.54	0.458	-0.7462003	-6.420701	-0.10772842	TAF5L	TATA-box binding protein associated factor 5 like	TAF5L	TATA-box binding protein associated factor 5 like
37271_at	0.12	0.0737	-1.8203598	-5.083719	-0.40427324	TAF6	TATA-box binding protein associated factor 6	TAF6	TATA-box binding protein associated factor 6
39908_at	0.0219	0.00903	2.6986465	-3.259313	0.29255873	TAF6L	TATA-box binding protein associated factor 6 like	TAF6L	TATA-box binding protein associated factor 6 like
192_at	0.134	0.0841	1.756446	-5.192315	0.34083983	TAF7	TATA-box binding protein associated factor 7	TAF7	TATA-box binding protein associated factor 7
36931_at	0.00161	0.000354	3.7879291	-0.266994	0.90554126	TAGLN	transgelin	TAGLN	transgelin
36678_at	1.25e-10	2.08e-13	-9.4041643	20.266643	-1.31403846	TAGLN2	transgelin 2	TAGLN2	transgelin 2
32651_at	0.00736	0.00237	3.1739146	-2.04074	0.76933663	TAGLN3	transgelin 3	TAGLN3	transgelin 3
560_s_at	0.763	0.708	0.3764246	-6.627355	0.11396798	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor
37311_at	0.0535	0.0271	-2.2657324	-4.233189	-0.35496196	TALDO1	transaldolase 1	TALDO1	transaldolase 1
32355_at	0.414	0.331	-0.97964	-6.22151	-0.18588273	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
39742_at	0.434	0.351	0.9393078	-6.259672	0.10578869	TANK	TRAF family member associated NFKB activator	TANK	TRAF family member associated NFKB activator
37771_at	0.087	0.0496	2.0043645	-4.751892	0.43475442	TAOK2	TAO kinase 2	TAOK2	TAO kinase 2
41647_at	0.0931	0.0538	1.9672449	-4.821095	0.35698451	TAOK3	TAO kinase 3	TAOK3	TAO kinase 3
40153_at	2.83e-09	1.32e-11	-8.3342451	16.235263	-1.82202184	TAP1	transporter 1, ATP binding cassette subfamily B member	TAP1	transporter 1, ATP binding cassette subfamily B member
39988_at	5.69e-05	5.81e-06	-4.9740636	3.645296	-1.54240319	TAP2	transporter 2, ATP binding cassette subfamily B member	TAP2	transporter 2, ATP binding cassette subfamily B member
41168_at	0.000192	2.51e-05	-4.5670346	2.243765	-0.85930043	TAPBP	TAP binding protein (tapasin)	TAPBP	TAP binding protein (tapasin)
39779_at	0.117	0.0713	1.8360383	-5.05655	0.2118981	TARBP1	TAR (HIV-1) RNA binding protein 1	TARBP1	TAR (HIV-1) RNA binding protein 1
35657_at	0.0984	0.0576	-1.9359433	-4.878569	-0.24007429	TARBP2	TARBP2, RISC loading complex RNA binding subunit	TARBP2	TARBP2, RISC loading complex RNA binding subunit
32241_at	4.3e-06	2.33e-07	-5.8334632	6.747532	-0.72357053	TARDBP	TAR DNA binding protein	TARDBP	TAR DNA binding protein
41468_at	0.785	0.734	-0.3413705	-6.639927	-0.11565949	TARP///TRGV9///TRGC2	TCR gamma alternate reading frame protein///T cell receptor gamma variable 9///T cell receptor gamma constant 2	TARP///TRGV9///TRGC2	TCR gamma alternate reading frame protein///T cell receptor gamma variable 9///T cell receptor gamma constant 2
38473_at	1.4e-05	1.04e-06	-5.439192	5.304114	-0.88615673	TARS	threonyl-tRNA synthetase	TARS	threonyl-tRNA synthetase
35405_at	0.325	0.246	1.1705012	-6.019981	0.39603405	TAT	tyrosine aminotransferase	TAT	tyrosine aminotransferase
36954_at	0.16	0.104	-1.650681	-5.364308	-0.31531908	TATDN2	TatD DNase domain containing 2	TATDN2	TatD DNase domain containing 2
35279_at	0.477	0.394	-0.8584313	-6.331495	-0.12774281	TAX1BP1	Tax1 binding protein 1	TAX1BP1	Tax1 binding protein 1
37278_at	0.000346	5.2e-05	4.3590348	1.549269	0.57696655	TAZ	tafazzin	TAFAZZIN	tafazzin, phospholipid-lysophospholipid transacylase
32506_at	0.00111	0.000221	3.9314804	0.175877	0.80189321	TBC1D1	TBC1 domain family member 1	TBC1D1	TBC1 domain family member 1
36320_at	0.61	0.533	0.6270866	-6.50196	0.18992581	TBC1D12	TBC1 domain family member 12	TBC1D12	TBC1 domain family member 12
33778_at	0.684	0.616	0.5038328	-6.571381	0.04932261	TBC1D22A	TBC1 domain family member 22A	TBC1D22A	TBC1 domain family member 22A
39400_at	0.284	0.209	-1.2694159	-5.9021	-0.18287731	TBC1D2B	TBC1 domain family member 2B	TBC1D2B	TBC1 domain family member 2B
37503_at	0.00167	0.000369	3.775269	-0.305577	1.52334831	TBC1D30	TBC1 domain family member 30	TBC1D30	TBC1 domain family member 30
41044_at	0.25	0.179	-1.3600235	-5.78619	-0.44080057	TBC1D31	TBC1 domain family member 31	TBC1D31	TBC1 domain family member 31
34672_at	0.000373	5.72e-05	4.3317993	1.459534	0.86575234	TBC1D4	TBC1 domain family member 4	TBC1D4	TBC1 domain family member 4
37531_at	0.000686	0.000122	4.1094878	0.738218	0.91845521	TBC1D5	TBC1 domain family member 5	TBC1D5	TBC1 domain family member 5
38223_at	0.00415	0.00116	3.4109887	-1.380511	0.76816644	TBC1D8	TBC1 domain family member 8	TBC1D8	TBC1 domain family member 8
38254_at	0.565	0.485	0.7028563	-6.451875	0.14550475	TBC1D9	TBC1 domain family member 9	TBC1D9	TBC1 domain family member 9
40136_at	0.826	0.784	0.2752307	-6.660316	0.05070778	TBC1D9B	TBC1 domain family member 9B	TBC1D9B	TBC1 domain family member 9B
34773_at	0.00509	0.0015	-3.3280663	-1.615151	-0.54721061	TBCA	tubulin folding cofactor A	TBCA	tubulin folding cofactor A
34338_at	0.000219	2.97e-05	-4.519297	2.082978	-0.5535883	TBCB	tubulin folding cofactor B	TBCB	tubulin folding cofactor B
36176_at	0.923	0.901	-0.1250087	-6.6904	-0.01840867	TBCC	tubulin folding cofactor C	TBCC	tubulin folding cofactor C
39399_at	0.0985	0.0576	1.935506	-4.879366	0.404782	TBCD	tubulin folding cofactor D	TBCD	tubulin folding cofactor D
35159_at	0.883	0.851	0.1882235	-6.680489	0.02035908	TBCE	tubulin folding cofactor E	TBCE	tubulin folding cofactor E
41035_at	2.37e-06	1.11e-07	6.0257039	7.461083	1.18701094	TBKBP1	TBK1 binding protein 1	TBKBP1	TBK1 binding protein 1
32555_at	0.227	0.158	1.4284179	-5.693732	0.44069394	TBL1X	transducin (beta)-like 1X-linked	TBL1X	transducin (beta)-like 1X-linked
36090_at	0.969	0.961	-0.0497082	-6.696988	-0.00830542	TBL2	transducin (beta)-like 2	TBL2	transducin (beta)-like 2
41603_at	0.863	0.828	0.2187696	-6.674268	0.03311018	TBL3	transducin beta like 3	TBL3	transducin beta like 3
41441_at	0.823	0.781	0.2798802	-6.659025	0.03890244	TBP	TATA-box binding protein	TBP	TATA-box binding protein
31797_at	0.005	0.00147	-3.3352535	-1.594969	-0.53978613	TBPL1	TATA-box binding protein like 1	TBPL1	TATA-box binding protein like 1
38939_r_at	0.00327	0.000862	3.5080652	-1.100937	1.08131166	TBR1	T-box, brain 1	TBR1	T-box, brain 1
32284_at	0.0494	0.0246	2.3056513	-4.149237	0.64424416	TBX1	T-box 1	TBX1	T-box 1
31620_at	0.259	0.186	1.3373383	-5.815916	0.37536763	TBX10	T-box 10	TBX10	T-box 10
36702_at	0.00233	0.000564	3.6429535	-0.704033	0.58666925	TBX19	T-box 19	TBX19	T-box 19
40560_at	0.0775	0.043	2.0673374	-4.631916	0.61472156	TBX2	T-box 2	TBX2	T-box transcription factor 2
145_s_at	0.0373	0.0174	2.4459354	-3.844595	0.52244381	TBX5	T-box 5	TBX5	T-box 5
31602_at	7.59e-05	8.16e-06	4.8808902	3.319923	1.09805501	TBX6	T-box 6	TBX6	T-box 6
336_at	0.974	0.967	-0.0420767	-6.697338	-0.00952539	TBXA2R	thromboxane A2 receptor	TBXA2R	thromboxane A2 receptor
33777_at	0.904	0.877	-0.1553391	-6.686144	-0.04265852	TBXAS1	thromboxane A synthase 1	TBXAS1	thromboxane A synthase 1
39002_at	4.44e-06	2.43e-07	5.821617	6.703752	2.71478694	TCAP	titin-cap	TCAP	titin-cap
1073_at	0.000536	9.02e-05	-4.1987847	1.02551	-0.67637059	TCEA1	transcription elongation factor A1	TCEA1	transcription elongation factor A1
745_at	0.00207	0.000485	3.6902401	-0.562648	0.77832374	TCEA2	transcription elongation factor A2	TCEA2	transcription elongation factor A2
38317_at	1.55e-05	1.17e-06	5.4065057	5.185846	1.00556976	TCEAL1	transcription elongation factor A like 1	TCEAL1	transcription elongation factor A like 1
32251_at	0.58	0.5	0.6781247	-6.468841	0.0774916	TCEAL4	transcription elongation factor A like 4	TCEAL4	transcription elongation factor A like 4
1399_at	0.000189	2.48e-05	-4.5709027	2.256829	-0.87059022	TCEB1	transcription elongation factor B subunit 1	TCEB1	transcription elongation factor B subunit 1
39184_at	0.581	0.502	0.675068	-6.470896	0.11366884	TCEB2	transcription elongation factor B subunit 2	TCEB2	transcription elongation factor B subunit 2
639_s_at	0.00245	0.000604	-3.6213381	-0.76828	-0.92420643	TCEB3	transcription elongation factor B subunit 3	TCEB3	transcription elongation factor B subunit 3
32048_at	0.335	0.257	1.1440831	-6.049922	0.22552764	TCEB3-AS1	TCEB3 antisense RNA 1	TCEB3-AS1	TCEB3 antisense RNA 1
39426_at	0.846	0.808	0.2441605	-6.668388	0.02838632	TCERG1	transcription elongation regulator 1	TCERG1	transcription elongation regulator 1
33348_at	0.0761	0.042	2.0777627	-4.611743	0.22147157	TCF12	transcription factor 12	TCF12	transcription factor 12
41567_at	0.000991	0.000192	3.974105	0.309237	0.6058849	TCF15	transcription factor 15 (basic helix-loop-helix)	TCF15	transcription factor 15 (basic helix-loop-helix)
33795_at	0.0614	0.0322	-2.1930332	-4.382904	-0.27984837	TCF20	transcription factor 20	TCF20	transcription factor 20
37247_at	0.233	0.164	1.409385	-5.719887	0.38119327	TCF21	transcription factor 21	TCF21	transcription factor 21
33416_at	0.307	0.23	1.2124543	-5.971094	0.26436854	TCF25	transcription factor 25	TCF25	transcription factor 25
1373_at	0.00498	0.00146	-3.3373806	-1.58899	-0.86680663	TCF3	transcription factor 3	TCF3	transcription factor 3
36605_at	0.382	0.301	1.0435645	-6.157849	0.23098557	TCF4	transcription factor 4	TCF4	transcription factor 4
31440_at	0.26	0.188	1.3327757	-5.821838	0.30414076	TCF7	transcription factor 7 (T-cell specific, HMG-box)	TCF7	transcription factor 7 (T-cell specific, HMG-box)
32025_at	0.0852	0.0483	2.0159666	-4.73003	0.61258821	TCF7L2	transcription factor 7 like 2	TCF7L2	transcription factor 7 like 2
35614_at	4.89e-05	4.8e-06	-5.0267366	3.830338	-1.19551199	TCFL5	transcription factor like 5	TCFL5	transcription factor like 5
37635_at	0.929	0.909	0.114978	-6.691606	0.06945494	TCHH	trichohyalin	TCHH	trichohyalin
36028_at	0.0108	0.00385	-3.0070842	-2.485108	-0.66965133	TCIRG1	T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3	TCIRG1	T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3
39318_at	0.0185	0.00733	2.7759914	-3.071168	0.80302205	TCL1A	T-cell leukemia/lymphoma 1A	TCL1A	TCL1 family AKT coactivator A
34525_at	0.317	0.24	1.1868421	-6.001134	0.21859232	TCL1B	T-cell leukemia/lymphoma 1B	TCL1B	T-cell leukemia/lymphoma 1B
35919_at	0.0515	0.0258	2.2855647	-4.191634	1.48724836	TCN1	transcobalamin 1	TCN1	transcobalamin 1
37922_at	0.0158	0.00604	2.8468699	-2.895175	0.37190499	TCN2	transcobalamin 2	TCN2	transcobalamin 2
40595_at	2.93e-05	2.57e-06	5.1961581	4.430613	0.69576739	TCOF1	treacle ribosome biogenesis factor 1	TCOF1	treacle ribosome biogenesis factor 1
33515_at	0.262	0.189	1.3276477	-5.828471	0.33212136	TCP10	t-complex 10	TCP10	t-complex 10
35499_at	0.32	0.243	1.1796819	-6.009423	0.25225712	TCP11L1	t-complex 11 like 1	TCP11L1	t-complex 11 like 1
33441_at	0.109	0.0655	1.8758279	-4.986667	0.21969844	TCTA	T-cell leukemia translocation altered	TCTA	T-cell leukemia translocation altered
41232_at	0.661	0.589	-0.5429189	-6.550988	-0.10054441	TCTN3	tectonic family member 3	TCTN3	tectonic family member 3
40865_at	8.91e-06	5.85e-07	-5.5912003	5.857082	-0.89835981	TDG	thymine DNA glycosylase	TDG	thymine DNA glycosylase
40386_r_at	0.178	0.119	1.5825115	-5.470001	0.42283538	TDGF1	teratocarcinoma-derived growth factor 1	TDGF1	teratocarcinoma-derived growth factor 1
38606_at	0.142	0.0902	-1.7219442	-5.249484	-0.51877576	TDO2	tryptophan 2,3-dioxygenase	TDO2	tryptophan 2,3-dioxygenase
