Updated.gene.symbol	logFC	P.Value
SPATA1	0.25871294	1.51e-12
SMIM12	0.25393828	5.82e-11
TRABD2B	0.24797321	8.01e-10
CLEC12B	0.24209905	3.12e-11
TRHDE-AS1	0.24037851	2.94e-12
CDADC1	0.24005442	7.44e-10
ANO2	0.2361928	9.99e-10
SLC66A1LP	0.23422942	4.26e-11
LINC00852	0.21851214	1.09e-11
FRA10AC1	0.19002704	3.92e-12
